Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/a_Xem Dch V""))",Chrome 72.0.3626.119,,2019-02-25 16:06:25,2019-02-25 16:06:26,0.411s,PASSED
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/a_Xem Hng Dn""))",Chrome 72.0.3626.119,,2019-02-25 16:06:26,2019-02-25 16:06:26,0.579s,PASSED
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/fieldSearch""))",Chrome 72.0.3626.119,,2019-02-25 16:06:26,2019-02-25 16:06:26,0.165s,PASSED
"setText(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/input""), ""anhtest22"")",Chrome 72.0.3626.119,,2019-02-25 16:06:26,2019-02-25 16:06:27,0.225s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 16:06:27,2019-02-25 16:06:28,1.011s,PASSED
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/button_anhtest22_btn btn-dange""))",Chrome 72.0.3626.119,,2019-02-25 16:06:28,2019-02-25 16:06:28,0.136s,PASSED
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/button_Chp Nhn Xa""))",Chrome 72.0.3626.119,,2019-02-25 16:06:28,2019-02-25 16:06:28,0.226s,PASSED
waitForAlert(1),Chrome 72.0.3626.119,,2019-02-25 16:06:28,2019-02-25 16:06:29,1.077s,PASSED
"click(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/button_OK""))",Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.120s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/TypeOfService/TypeOfService11/Page_ODTS System/td_Khng c d liu ph hp""))",Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.147s,PASSED
writer2 = new java.io.PrintWriter(C:\Users\pc\Katalon Studio\Helpdesk\creDateGuide.txt),Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.006s,PASSED
"writer2.print("""")",Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.003s,PASSED
writer2.close(),Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.001s,PASSED
writer = new java.io.PrintWriter(C:\Users\pc\Katalon Studio\Helpdesk\upDateGuide.txt),Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.001s,PASSED
"writer.print("""")",Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.001s,PASSED
writer.close(),Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:29,0.001s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-02-25 16:06:29,2019-02-25 16:06:30,1.111s,PASSED
